Date,DX-Y.NYB,EFA,GLD,GSG,IEF,QQQ,SHY,SPY,TLT,VNQ,XLF,XLU
2008-09-01,79.44999694824219,34.59823989868164,85.06999969482422,53.79999923706055,60.7867546081543,33.67757034301758,66.12897491455078,84.61476135253906,58.68421173095703,30.29267120361328,11.738709449768066,18.29854393005371
2008-10-01,85.62999725341797,27.38975715637207,71.33999633789062,37.84000015258789,60.25449752807617,28.486299514770508,66.82430267333984,71.04637145996094,57.62505340576172,20.95170021057129,9.25338363647461,16.060516357421875
2008-11-01,86.5199966430664,25.644485473632812,80.30999755859375,32.209999084472656,64.91261291503906,25.221067428588867,67.52677917480469,66.10111236572266,65.82787322998047,16.192026138305664,7.543325901031494,16.732711791992188
2008-12-01,81.30999755859375,27.56797218322754,86.5199966430664,28.610000610351562,68.02896881103516,25.758060455322266,67.6781234741211,66.21115112304688,74.6120834350586,18.397737503051758,7.459911346435547,16.127185821533203
2009-01-01,86.0,24.085046768188477,91.30999755859375,25.649999618530273,65.84603118896484,25.205644607543945,67.873779296875,61.26762390136719,65.29625701904297,15.584904670715332,5.5877556800842285,16.302837371826172
2009-02-01,88.01000213623047,21.583187103271484,92.62999725341797,24.079999923706055,65.17855072021484,23.878576278686523,67.66443634033203,54.68449020385742,64.11930847167969,12.386004447937012,4.595989227294922,14.260764122009277
2009-03-01,85.43000030517578,23.394235610961914,90.27999877929688,25.18000030517578,67.3493881225586,26.298532485961914,68.00927734375,58.81927490234375,66.71305084228516,12.588205337524414,5.327718257904053,14.37327766418457
2009-04-01,84.61000061035156,26.08901596069336,87.2699966430664,24.790000915527344,65.48657989501953,29.782466888427734,67.88773345947266,65.12557220458984,62.06965637207031,16.775907516479492,6.553892612457275,14.702680587768555
2009-05-01,80.43000030517578,29.53063201904297,96.19999694824219,30.1200008392334,64.11779022216797,30.73815155029297,67.904296875,68.93238830566406,59.765892028808594,17.214736938476562,7.470097064971924,15.225954055786133
2009-06-01,80.12999725341797,28.509973526000977,91.18000030517578,30.049999237060547,63.761512756347656,31.606935501098633,67.86927032470703,68.50030517578125,60.20209503173828,16.395231246948242,7.299070835113525,15.862970352172852
2009-07-01,78.3499984741211,32.03941345214844,93.3499984741211,30.270000457763672,64.30437469482422,34.316322326660156,67.95912170410156,74.02662658691406,60.55094528198242,18.459245681762695,7.987499237060547,16.64785385131836
2009-08-01,78.16999816894531,33.48215103149414,93.4000015258789,30.399999618530273,64.7877197265625,34.820838928222656,68.23719787597656,76.7611312866211,61.89251708984375,21.103195190429688,9.025078773498535,16.81467056274414
2009-09-01,76.6500015258789,34.75331497192383,98.8499984741211,29.68000030517578,65.52206420898438,36.75192642211914,68.40186309814453,79.1061019897461,63.42509841918945,22.274700164794922,9.17242431640625,16.8721981048584
2009-10-01,76.30000305175781,33.876224517822266,102.52999877929688,31.110000610351562,65.43608093261719,35.664306640625,68.49821472167969,77.95478820800781,61.769920349121094,21.49050521850586,8.652746200561523,16.500059127807617
2009-11-01,74.87999725341797,35.204586029052734,115.63999938964844,31.510000228881836,66.3790512084961,37.92814254760742,68.83612823486328,82.7573471069336,62.51262664794922,22.9014949798584,9.028417587280273,17.296287536621094
2009-12-01,77.86000061035156,35.13466262817383,107.30999755859375,31.81999969482422,63.73122024536133,39.834999084472656,67.87125396728516,83.8864517211914,58.33987045288086,24.279924392700195,8.86829662322998,18.02859115600586
2010-01-01,79.45999908447266,33.6585807800293,105.95999908447266,29.239999771118164,65.5089111328125,37.31985855102539,68.9564208984375,81.27305603027344,60.31587219238281,23.235443115234375,8.76522445678711,17.36636734008789
2010-02-01,80.36000061035156,33.748382568359375,109.43000030517578,30.969999313354492,65.5089111328125,39.03801727294922,68.99759674072266,83.80833435058594,59.897727966308594,24.53271484375,9.074295997619629,17.13701057434082
2010-03-01,81.06999969482422,35.90334701538086,108.94999694824219,31.15999984741211,64.85672760009766,42.00338363647461,68.81936645507812,88.54593658447266,58.68646240234375,26.830413818359375,9.859335899353027,17.442825317382812
2010-04-01,81.87000274658203,34.89641189575195,115.36000061035156,32.13999938964844,65.91816711425781,42.99116516113281,69.02155303955078,90.28600311279297,60.60267639160156,28.964616775512695,10.01191234588623,18.060894012451172
2010-05-01,86.58999633789062,30.990530014038086,118.87999725341797,27.770000457763672,67.8407974243164,39.81309127807617,69.33597564697266,83.11237335205078,63.713626861572266,27.419464111328125,9.094977378845215,17.06411361694336
2010-06-01,86.0199966430664,29.82966423034668,121.68000030517578,27.790000915527344,69.92389678955078,37.28984451293945,69.63256072998047,78.43885040283203,67.41402435302734,25.74694061279297,8.55596923828125,16.76744270324707
2010-07-01,81.54000091552734,33.87545394897461,115.48999786376953,29.389999389648438,70.57414245605469,40.15104293823242,69.7660903930664,84.19498443603516,66.79827117919922,28.48365592956543,9.132720947265625,18.20943260192871
2010-08-01,83.19999694824219,32.58987045288086,122.08000183105469,27.780000686645508,72.94004821777344,38.091339111328125,69.93450164794922,80.40785217285156,72.390380859375,28.120277404785156,8.418742179870605,18.473251342773438
2010-09-01,78.72000122070312,35.83971405029297,127.91000366210938,30.010000228881836,72.94803619384766,43.00832748413086,70.0184326171875,87.14220428466797,70.58413696289062,29.115381240844727,8.909213066101074,18.81501007080078
2010-10-01,77.2699966430664,37.2036247253418,132.6199951171875,30.8799991607666,72.9526596069336,45.841224670410156,70.17625427246094,90.95556640625,67.37886810302734,30.770742416381836,9.059903144836426,19.21396827697754
2010-11-01,81.19999694824219,35.40902328491211,135.4199981689453,31.260000228881836,72.295654296875,45.76216506958008,70.0308609008789,90.95556640625,66.27645874023438,30.201013565063477,8.997679710388184,18.63245964050293
2010-12-01,79.02999877929688,37.99324417114258,138.72000122070312,34.099998474121094,69.62567138671875,47.84426498413086,69.8618392944336,96.52851104736328,63.589256286621094,31.23328399658203,9.924826622009277,18.983787536621094
2011-01-01,77.73999786376953,39.15446853637695,129.8699951171875,35.15999984741211,69.96675109863281,49.29475402832031,70.06332397460938,99.29708862304688,62.0554313659668,32.60184097290039,10.241836547851562,19.443994522094727
2011-02-01,76.88999938964844,40.54437255859375,137.66000366210938,36.09000015258789,69.64601135253906,50.85281753540039,69.92167663574219,102.74642944335938,62.85813903808594,34.135841369628906,10.522865295410156,19.683061599731445
2011-03-01,75.86000061035156,39.576045989990234,139.86000061035156,37.349998474121094,69.5517807006836,50.55352020263672,69.83650207519531,102.31431579589844,62.89512634277344,33.34318923950195,10.23559284210205,19.53594398498535
2011-04-01,72.93000030517578,41.80253982543945,152.3699951171875,38.939998626708984,70.80734252929688,52.079341888427734,70.20441436767578,105.73479461669922,64.30329132080078,35.51605987548828,10.256119728088379,20.527143478393555
2011-05-01,74.63999938964844,40.88032531738281,149.63999938964844,36.27000045776367,72.58981323242188,51.44465255737305,70.46107482910156,104.54902648925781,66.49956512451172,36.004310607910156,9.91800308227539,20.966655731201172
2011-06-01,74.30000305175781,39.61557388305664,146.0,34.11000061035156,72.22550201416016,50.28988265991211,70.45783996582031,102.27825927734375,64.99519348144531,34.52231216430664,9.611200332641602,20.72523307800293
2011-07-01,73.9000015258789,39.425086975097656,158.2899932861328,35.189998626708984,74.5234146118164,51.2419548034668,70.66355895996094,100.72916412353516,67.88078308105469,35.36100387573242,9.3001070022583,20.742643356323242
2011-08-01,74.12999725341797,35.97346496582031,177.72000122070312,34.59000015258789,77.98958587646484,48.644527435302734,70.90729522705078,95.1915054321289,74.44927978515625,33.37395477294922,8.407797813415527,21.192886352539062
2011-09-01,78.55000305175781,32.08534240722656,158.05999755859375,30.190000534057617,79.74934387207031,46.37397003173828,70.84121704101562,88.1272964477539,84.307373046875,29.469419479370117,7.421232223510742,21.024049758911133
2011-10-01,76.16999816894531,35.17435073852539,167.33999633789062,33.290000915527344,78.7403564453125,51.292747497558594,70.8696517944336,98.2518310546875,81.11774444580078,34.00804138183594,8.516164779663086,22.01571273803711
2011-11-01,78.38999938964844,34.408817291259766,170.1300048828125,33.790000915527344,79.19610595703125,49.91195297241211,70.90233612060547,97.85257720947266,82.72730255126953,32.7153434753418,8.080889701843262,22.24312973022461
2011-12-01,80.16999816894531,33.26051712036133,151.99000549316406,32.97999954223633,80.63179016113281,49.416282653808594,70.90904235839844,98.2518310546875,85.31255340576172,33.9261474609375,8.200752258300781,22.729557037353516
2012-01-01,79.27999877929688,35.43418884277344,169.30999755859375,33.77000045776367,81.63124084472656,53.7813720703125,71.03834533691406,103.46026611328125,85.5155258178711,36.49038314819336,8.926233291625977,22.153697967529297
2012-02-01,78.7300033569336,37.146785736083984,164.2899932861328,35.869998931884766,80.5886459350586,57.228797912597656,70.91239166259766,107.95098876953125,83.09547424316406,36.07047653198242,9.370638847351074,22.287845611572266
2012-03-01,78.93000030517578,37.30308532714844,162.1199951171875,34.779998779296875,79.32032012939453,60.018707275390625,70.85443878173828,110.93689727783203,79.58489227294922,37.64365005493164,10.030901908874512,22.383663177490234
2012-04-01,78.79000091552734,36.52834701538086,161.8800048828125,34.65999984741211,81.30278015136719,59.417476654052734,71.00145721435547,110.67929077148438,83.40631103515625,39.03124237060547,9.827284812927246,22.990446090698242
2012-05-01,83.04000091552734,32.457550048828125,151.6199951171875,30.229999542236328,83.64610290527344,55.234397888183594,71.04352569580078,104.0323715209961,90.94970703125,37.27252960205078,8.922891616821289,23.119394302368164
2012-06-01,81.6500015258789,33.95267868041992,155.19000244140625,30.440000534057617,83.30076599121094,57.103431701660156,70.974609375,107.69607543945312,89.454833984375,39.007389068603516,9.324131965637207,23.847925186157227
2012-07-01,82.63999938964844,34.77146530151367,156.49000549316406,32.22999954223633,84.47573852539062,57.80559539794922,71.13272857666016,109.53470611572266,92.8614501953125,40.11630630493164,9.381765365600586,24.675020217895508
2012-08-01,81.25,35.88414764404297,164.22000122070312,34.540000915527344,84.37671661376953,60.80293655395508,71.13778686523438,112.2788314819336,91.6407241821289,40.11030578613281,9.701740264892578,23.65340805053711
2012-09-01,79.94000244140625,36.85775375366211,171.88999938964844,33.79999923706055,84.0910415649414,61.16868591308594,71.15131378173828,114.5139389038086,89.31745147705078,39.052398681640625,9.97692584991455,23.67943572998047
2012-10-01,79.91999816894531,37.2610969543457,166.8300018310547,32.439998626708984,83.76516723632812,58.10462951660156,71.10409545898438,113.0301513671875,88.88838195800781,39.005496978759766,10.217591285705566,24.265352249145508
